PG1,PG2,PG3,PG5,VM4,VM1,VM5,VM3,Feas
0.0673374116302783,1.561520607754312,5.040133416651411,1.419989750125084,0.9116060570016962,0.9410252863232544,0.9612716677825108,0.9299708053802047,1.0
0.08895656343306262,1.5944310347329416,5.097310937757251,1.4225821488855344,0.9583442629359173,0.9591414690202454,0.971748101409969,0.9561952990968712,1.0
0.04901140223408187,1.679424530185223,4.984361408234108,1.6384064880742397,0.9273659024408054,0.9440994223979943,0.9354843901336372,0.9717003224246492,1.0
0.03653476255245406,1.6769582946739756,5.008636954079476,1.6728664933359605,0.953942131425642,0.9601847656307525,0.9470296927258779,0.99300889891667,1.0
0.13211219008501174,1.660097761592535,5.073414165333958,1.6856119667905785,0.9317593838251351,0.9607964400199736,0.9807231765458094,0.9491924058670108,1.0
0.12386722491485086,1.5231948792092156,5.1405611594465705,1.801883944917072,0.957350211486075,0.9741072384092384,0.9772904369642177,0.9809826711746121,1.0
0.16181627504324517,1.5420796935014185,5.094801037694022,1.7756055753482873,0.9741537354362887,0.9958544900299601,1.0162595515033122,0.9696468308235564,1.0
0.1621793372441631,1.5324662027780627,5.088595207238519,1.7781053461519,0.9720223227875706,0.997462811500809,1.0171863152856948,0.980011230797946,1.0
0.1260518624861112,1.6745262982581035,5.193426145190958,1.8528973739811696,1.0147666949002654,1.031338461990335,1.0300580327473423,1.0087054546100622,1.0
0.19868041904324776,1.690460087377716,5.144606414398222,1.8154788290102402,1.0103389994326448,1.011904493640544,1.0013803859174235,1.0249178777669337,1.0
0.17596235575929098,1.6857067243828057,5.138775702400901,1.8112866288403253,0.9808478364239661,0.992530837540504,0.9813450951498922,1.0215469106817578,1.0
0.17508277850167792,1.663334126521869,5.163173626087406,1.8114545090701082,0.9983852576325423,1.0010697060616305,0.9919927052981666,1.006407478472217,1.0
0.20588993864077393,1.6433812167419346,5.173052712115532,1.7250443116359626,1.0176278955736526,1.0258500680692353,1.0275402677711625,1.0524326534312995,1.0
0.16803655294859776,1.5743694862856217,5.097742692291718,1.7405052520312232,1.0333391473298412,1.0365496679592223,1.0297564025806456,1.049477091723397,1.0
0.15844720570018042,1.577980096120284,5.1367452347908555,1.7115060709165342,1.0130373352346624,1.0285411837951408,1.0244781306398894,1.0213425582154283,1.0
0.20210139988817286,1.5550281783257631,5.174521279727311,1.6912114961970637,0.9919983800251685,1.0119486222715597,1.016853208879824,1.0359064869660566,1.0
0.15579027095188314,1.389307291100705,5.101499894209662,1.6936838278912385,1.001091054346185,1.012598683079649,1.034362306394614,0.9644817798660663,1.0
0.16118253746454475,1.441297628899088,5.152813848553926,1.657408865565547,0.92384456956704,0.9389371369610076,0.9281475643269235,0.967877226233114,1.0
0.1455671420413984,1.4187738173121196,5.178510954442494,1.64205532778718,0.9246489300050635,0.9405971672645218,0.9382544818475644,0.969055786693999,1.0
0.13999484269048124,1.4156187567302672,5.17721153567096,1.6407937124165393,0.9241269875378241,0.9389534067399397,0.9280985039856128,0.9680771833301463,1.0
0.24511498003458493,1.375525561255664,5.197971449258504,1.6543711862901522,0.9807388377522275,0.9919550986995701,0.9895848208455742,0.9677532323985603,1.0
0.26491280232854475,1.3595574226492126,5.145507589501513,1.6287136303021141,0.9809042771407235,0.9804975566217592,0.968635370607966,1.0165168921961438,1.0
0.3270613947857512,1.3351398558110406,5.08333616040717,1.6285176479640062,1.0111823101725779,1.02353668413411,1.0181548711333106,1.020275296653115,1.0
0.3260068918239284,1.2953771522748208,5.063151130346597,1.5320467876657655,1.019956683057062,1.0369265877582055,1.0571453866610747,1.002971160719309,1.0
0.32601513270706384,1.2969553435148702,5.0631172136395595,1.5313714512632968,1.0201977837089513,1.0369503018525315,1.0572059010840822,1.0024905517891909,1.0
0.39937863396954965,1.3113123532904172,5.026117071849405,1.478195154113575,1.0028243658445135,0.9986622422483724,0.9838556771592954,1.0299876160180874,1.0
0.3899598110231408,1.3689680608260444,4.992679779679593,1.312042161194703,1.0807868502213012,1.0917244769884062,1.092816457763163,1.0706419175036581,1.0
0.3871851449787994,1.3741571201085538,4.991894621937146,1.3093959620147682,1.0798969207874702,1.0918121607312075,1.093094653314648,1.07365581843457,1.0
0.3775209696367155,1.309666450395218,5.0564273112443505,1.3536128492289383,0.9779836726191351,1.0212224517158766,1.0371518091490868,0.9282666168460023,1.0
0.3552281193928254,1.3199486542519936,5.149325245416049,1.1955898902302173,1.0269485943577399,1.0474308352514208,1.0420598144227733,1.0551432236776235,1.0
0.3558163226925379,1.329546589246916,5.139336853065015,1.1999627822636667,1.0316937163659161,1.0529952113480827,1.0535808176111503,1.0574520498997633,1.0
0.34514193838197926,1.306089577754201,5.128554257876384,1.2433226429655715,0.9891007682775421,0.9922419526651465,0.9939451621119952,1.0259359896174753,1.0
0.3272584027578032,1.3339572856763682,5.182486943093786,1.2558035628352302,1.0318479929600821,1.053450551526637,1.0496761858050938,1.0532706306932604,1.0
0.36948296541327347,1.333116465726015,5.1898260948456905,1.2496673377498404,1.0440209188299632,1.0635172584449128,1.0715447435279069,1.0505540160744846,1.0
0.3724597538722197,1.279370541956714,5.1497427953003445,1.28014153001576,1.0335021600081715,1.056962472066658,1.0755287578021782,1.0395936489463014,1.0
0.3907546729876971,1.3215442144931093,5.068424724486865,1.2488797509382494,1.0062368796896144,1.0219457644343315,1.042577568411368,0.9832294009691603,1.0
0.37508484427044364,1.4094566785565652,5.142422659375481,1.1760004308369012,1.044219652198584,1.0531979596322727,1.0444571684686434,1.0665679013986833,1.0
0.3607048392643935,1.446904320637246,5.1910592899470345,1.1739756342280443,1.0670076140533231,1.0720660034356675,1.062540173830386,1.0859270641642822,1.0
0.2903862085914259,1.4906262118017146,5.1584312109634585,1.1641769328814366,0.9965069382613699,1.0452586167217852,1.059628016777468,0.9692950808135575,1.0
0.25843620084166047,1.5188902435754361,5.125134691790463,1.1343733357011265,0.9540305500970229,0.9766391333867891,0.9970472381941734,0.9523945668092766,1.0
0.2787330338460595,1.559645868954218,5.07471042454342,1.2052157566132848,0.9616902462049438,0.9796543273509345,0.9956120857043568,0.9759807740755228,1.0
0.2800736526003262,1.5569997104698226,5.074622206191066,1.1973583252148154,0.9636790522514893,0.9895923132682664,1.0091537259774106,0.9735006736869181,1.0
0.35832529791752044,1.5635068623993675,5.061423666093475,1.2897540566105625,0.9380287443903109,0.9565419616566119,0.9782056330534769,0.92081613506595,1.0
0.3597595438619679,1.5641402037170111,5.070739463348838,1.2894061558689054,0.9365515040444776,0.9563872778489209,0.9778259895163285,0.9236904707672285,1.0
0.37398328887905885,1.6000566112212458,5.0915954766768525,1.2771836848315055,0.936123676077598,0.9776710727048563,0.9889082271868698,0.9218998073477657,1.0
0.38439635137478245,1.5925855929336852,5.119081707536674,1.43376270582152,0.9755806622558278,1.0033420491816318,1.0214993891304096,0.9467612385073813,1.0
0.38658262324474146,1.614125912975445,5.138508637189766,1.3844257371845032,0.967784449373384,0.9867556928669818,0.9911171076115722,0.9301888332967446,1.0
0.3882315645309685,1.641041179715683,5.141649903418703,1.3398939046318825,0.9516358837743467,0.9709090469802728,0.9921082844432865,0.9080854285598056,1.0
0.38823941941886264,1.641024632947076,5.141609463438836,1.3398341910988976,0.9516728061061935,0.9709360922137197,0.9921363657998482,0.9080643227745999,1.0
0.37870801875321286,1.5610056434105857,5.140450307201508,1.2914298179539163,0.9502492245195431,0.9978222805692493,1.0134863098595637,0.9100270522727273,1.0
0.3899404665867851,1.5727993301514995,5.140442914437875,1.3011964678082895,0.964177720643938,1.0107144158367634,1.0262691074434835,0.9227873356812869,1.0
0.3701397987752584,1.560999077124381,5.143787013656022,1.2818712981767986,0.9737541072139703,1.004859562048026,1.0196961521386427,0.9015770884412491,1.0
0.38324171515797983,1.5502281651150853,5.143540961004058,1.2758021608268117,1.003893636900234,1.0235030660259776,1.0280072271098302,0.9857258344794528,1.0
0.3994366735826713,1.5322417803711113,5.137505141631369,1.2865462896035667,0.9671303452415974,0.9881980766092582,1.0086630610279232,0.9603647607511179,1.0
0.3520769762162203,1.5549440668764851,5.161741202987771,1.3347659353799346,0.967520460838662,1.0010380560583527,1.0190791161205013,0.9385111170839834,1.0
0.25979001078389247,1.4928675015755069,5.152189570660467,1.387449336892829,0.9665450295572727,1.0037348383503946,1.0074578060417685,0.9756469065868152,1.0
0.3394857850041296,1.3553046216239049,5.106356205185026,1.4069427494524993,0.988197402855359,1.0241756254218488,1.0374956898104128,0.9526450804122517,1.0
0.31356060444584805,1.327762708623341,5.066033503249594,1.4409675708857683,1.0103440371391965,1.0411320385287521,1.0552299179782727,0.9444894918962565,1.0
0.2846749104843199,1.3335129723748593,5.132741278383818,1.3851023882560243,1.0475313256328476,1.0604239902968768,1.0536473023065875,1.067840743746028,1.0
0.2835127585614486,1.2794907377666551,5.175032517528621,1.3548517227736734,1.0565920937070559,1.086626573569657,1.0863594539326256,1.077704712280391,1.0
0.2669597108443375,1.2873539066544453,5.1510969954932815,1.3422270687704045,1.0457553109271511,1.0758166364668975,1.0754163658969775,1.0673211739895578,1.0
0.2010185195617352,1.3416443981953363,5.170486761081177,1.3698085370274302,1.0287385135286269,1.0385343958448503,1.0330337520804396,1.0335930677377612,1.0
0.20154155080592712,1.345376813610749,5.1717232124426955,1.3760797027107243,1.0209439316984525,1.0303707377024207,1.0243669658269268,1.0276285924504183,1.0
0.2053430884997619,1.3794819008437051,5.179988749392496,1.3167845980182475,0.951366939721131,0.9861008250673742,0.9897790431964301,0.9691477718572773,1.0
0.3216079089415699,1.4118359910990486,5.061286248283804,1.341879034072135,0.985954850540223,1.0021489963107653,1.0212393009376668,0.9760651588711945,1.0
0.36861154391368794,1.418209141298224,5.099680802778658,1.475426841394323,1.0371547219152626,1.0682525903043845,1.0759532699719407,1.011233849315656,1.0
0.3615160705221638,1.4465487124616427,5.12355709441843,1.4463981917984194,1.0052881756354364,1.0376081841187965,1.0551084259709713,0.9440105706807389,1.0
0.39439196432085,1.3939741206973437,5.07841584331045,1.543597807882929,0.9979469430376673,1.0221059358423923,1.0413956820529895,0.9738626536450901,1.0
0.35564706542673724,1.3155387801819947,5.0332339327709645,1.5132731135238047,1.015797525378354,1.0298096272915493,1.0281889737654077,1.0061418484060851,1.0
0.3713035067280131,1.2991951135297617,5.092286419179798,1.527053335173185,1.0337260190201871,1.0584256023015304,1.0626349338428698,1.0266058459202256,1.0
0.3908827200765529,1.3404769148458986,5.045198091239283,1.587253879887977,1.0291974462112423,1.0307504218234902,1.018794334073772,1.0535883494621756,1.0
0.23891590266019036,1.5198288084564953,5.065378142190624,1.6167202084100285,1.0065646256704726,1.0191657248468535,1.0405528861737172,0.973519182403094,1.0
0.24261026559139834,1.525958826211667,5.0775036486388485,1.6121022849509672,0.9879047221618937,1.0092560373068957,1.029345375653919,0.9832020203917731,1.0
0.18113833169686883,1.5381609878289872,4.982759742310408,1.6352013759246657,0.9877740717848538,1.0230892166824415,1.040471983263815,0.9115122616518605,1.0
0.20060013536793286,1.446453019968562,4.992233771398521,1.6643525244791912,0.9266648473604635,0.95406776946483,0.9744440247818444,0.9387216799380934,1.0
0.16076402393811784,1.4563669737964478,4.936584793907431,1.8081430475365958,0.9539450957585022,0.9738909860015332,0.9951365614131142,0.9424717539083078,1.0
0.18556000557696176,1.493024585016078,4.960241821094869,1.767195455912076,0.9283794091460331,0.9489003992609729,0.9706370228845224,0.9170795379476426,1.0
0.22449545520923933,1.5355746166636297,4.982681237178939,1.7754355821885701,0.9404064596555574,0.9449676799039514,0.9475265105580691,0.9357156737827822,1.0
0.22398710159070578,1.535855928162698,4.983852710207509,1.7748122572493727,0.9385842503021574,0.9446817403649805,0.9489885378519112,0.9378804337913653,1.0
0.3338469230421838,1.4240598002850862,5.018987989681178,1.8722253168171832,1.0141702340356311,1.0183384086125529,1.0196192626591194,1.0298474895342768,1.0
0.18429397215265508,1.3088374592246754,5.047546997205604,1.9964584283368598,0.9678673876961873,1.0007659711136836,1.019229306728925,0.916039859562034,1.0
0.29539283608056843,1.270502908167201,5.112405209645093,2.0397396193112427,0.9398288485324661,0.9618825366261461,0.959367500910819,0.9513581132702508,1.0
0.2669183041935078,1.2576078498134122,5.17275576382698,2.0648541109352156,0.9400479129924506,0.9691796991534455,0.9779244146850701,0.9489964268242206,1.0
0.34165695749804825,1.3054622769123254,5.165468092753487,2.0790269691492695,0.9454846114711093,0.9418390662486443,0.9437058318266588,0.9570282589793393,1.0
0.3957584976214626,1.276631375527194,5.113504457693244,2.160390185597032,0.9253496341535465,0.933404715479226,0.9204888107130622,0.9662856557124087,1.0
0.3760346107126793,1.2140540588650974,5.18580757705431,2.1789945739261265,0.9652843307162049,0.9700971232250483,0.9786886620370361,0.9964486438088279,1.0
0.3842551624654897,1.2396270880990115,5.090473699150696,2.2951397455357405,0.9625227061582988,0.9801994501796576,1.0018857134842671,0.9430480855389768,1.0
0.3923768633725723,1.2270880161890125,5.084310061125641,2.302219802867127,0.9526756987046318,0.975645660937747,0.9965300910804719,0.9504167235568458,1.0
0.39127974740041555,1.2612484446418182,5.038844107087007,2.2612937007492504,0.9634327893318964,0.9858421341867099,0.9842639232205849,0.9972494588325632,1.0
0.34610144892425543,1.216334954857884,5.082989097874108,2.315386111847298,0.9930593132072894,1.0389377908798272,1.0512680332558495,0.9760718074771255,1.0
0.38740243814769865,1.2747472427626705,5.064778883562213,2.2525798086949145,0.9811941988641424,1.0102997769917357,1.016473485243258,0.9617566629747076,1.0
0.22557473975296602,1.3278248277500728,4.994570500566662,2.1850561852605566,0.9537512715960919,0.9740234924120283,0.9953715540595824,0.9137446165316334,1.0
0.22412827070701316,1.3263508231839105,4.992492331184907,2.1870998458048017,0.9288502449612244,0.9482051279801953,0.9703476246671344,0.9132690974112161,1.0
0.10257767702060033,1.3246530452000354,4.99827237490415,2.212070743339353,0.9755742491984855,0.9968186800181754,1.0000377974572745,0.9858301026745567,1.0
0.10100679616404788,1.323529699651006,5.000450803414085,2.2150814328861674,0.975511794216313,0.998507178785125,0.9981698358366721,0.9783755191778464,1.0
0.050625193953385675,1.3920453970938365,5.029747754488803,2.2960432246437823,0.9663345476438732,0.9674501730233906,0.9535967087463032,0.9997810484852043,1.0
0.22595392158443708,1.155991499790004,5.110619884893977,1.8380843168500134,0.9182671717574049,0.9477466687498045,0.9497625355274909,0.9190410122926115,1.0
0.3194911468944575,1.1298892254709765,5.197731262417916,1.820525753898074,0.9870384064728096,0.9801469315463581,0.9754125703395532,1.0197991188975382,1.0
0.34770434940142947,1.1503583302847442,5.183568559590595,1.8153404951547558,1.002321308404284,0.9934818274153296,0.9973087238845855,1.0294430453057115,1.0
0.13515111195251497,1.087358526815116,5.17271369983719,1.9322089104123672,1.0490965786379223,1.07211940378234,1.0791355974212276,1.0550259259738544,1.0
0.13236081724793794,1.1085267696693804,5.172090020680168,1.9247278796383904,1.036874105508758,1.0563829349663618,1.0486502461610878,1.0792784171378889,1.0
0.1514661774986203,1.1816514424963984,5.151467014968414,1.9205740864225318,1.052679888369641,1.0590796367327782,1.0619417637088366,1.0791991449679657,1.0
0.16473371477233817,1.0742281633490236,5.145954626462308,1.6512111879935443,0.9682532854315334,0.9882995787929167,1.009133239609322,0.959388235837316,1.0
0.18964552475343022,0.9954777522594825,5.171347488343043,1.7554927223539392,0.9143838037809667,0.9233202981987448,0.9335938147753371,0.9496612092258433,1.0
0.20872933840300711,1.0207663093939612,5.1635746011007,1.7732796231520291,0.924280799195235,0.9342183163457642,0.9220303206872478,0.9661482565297371,1.0
0.20928989295039602,1.010085038571019,5.156504689793222,1.7894958834711614,0.9235072990174141,0.9265193769856285,0.9260772958431007,0.9624733192460695,1.0
0.20274524971496843,1.011027831909536,5.161011997474376,1.795880528386436,0.9218889020291826,0.9213568637031461,0.9228441936017691,0.9594254089485091,1.0
0.04796300764052617,0.9904400012592346,5.144984287528421,1.8752728806042138,0.9460860326723344,0.9607215965102641,0.9514176052719071,0.9832703069091817,1.0
0.04794910472833633,0.9891748247768198,5.145832132354903,1.8763915661430484,0.9477357152549093,0.9606704461398256,0.9509385436459364,0.9836485086981672,1.0
0.04956630810889857,1.0742348765547416,5.179511262837078,1.899365334335406,1.0462039448513387,1.0726077245198022,1.0906263727720986,1.0300916484861216,1.0
0.03982508851337693,1.0877021533047961,5.148420928396979,1.9231950571756862,1.0638280466239707,1.0779725797398907,1.074592896519295,1.0689869159066288,1.0
0.0015958316312608995,1.1111747779690866,5.150427444711673,1.8726463637835637,1.0603244605194728,1.074957375509669,1.0751749109824127,1.0447703584066268,1.0
0.004976420754758574,1.0396142353938782,5.168181326283688,1.978819822084815,1.0479902842267166,1.0725363417065212,1.0909142593043508,1.0588707642074884,1.0
0.011403694026895405,1.0787237728284744,5.150282625026881,2.0766333796995564,0.9995883603133199,1.0098076641508025,0.9988294635167027,1.0391244223826261,1.0
0.019385691297881442,1.0692364983538338,5.123222486119568,2.147557845039378,1.0571315023119432,1.0754532586307846,1.0721343816723006,1.0715590423707808,1.0
0.08809298716438417,1.1942071602731457,5.059100598839118,2.043651954263976,1.0004189598859967,1.0186362102068243,1.0392661910203926,0.9864592263260291,1.0
0.14141963042893813,1.137415220876569,5.117701349938413,2.1151591715442306,1.0066655253328511,1.0206785046848594,1.0420196453390642,0.9787748445478548,1.0
0.2117241391895307,1.1035336392067623,5.150514879668588,2.1450828530643307,0.9289118443099047,0.9448882239250309,0.9676905053208364,0.9026465679781157,1.0
0.21445596762920938,1.2416198784714332,5.151633539143376,2.2942231475253863,0.9435758488466921,0.9561391418181704,0.9461885204240837,0.9787607376699005,1.0
0.22807892179001749,1.233918439451082,5.1383239853444325,2.2951765423417485,0.952688483773069,0.9604175316405507,0.9700442477345053,0.985532136752588,1.0
0.2536705675259445,1.2054382169490219,5.1412029444165945,2.344631711739611,0.9085562992690582,0.9116845377828853,0.9237657400977326,0.9205323934958715,1.0
0.1852575683235218,1.2066070015403114,5.047498012221908,2.2973725260748994,0.9264413812731561,0.9330604997906851,0.9199015576048354,0.9666380299643116,1.0
0.21258533395855114,1.2337078158186907,5.1080363584378565,2.375334766712091,0.9222349030002864,0.9280833663543068,0.9435467562167752,0.9069283379239235,1.0
0.21367658050014457,1.2350522398247719,5.105254103287814,2.3740661830858465,0.9224537951164875,0.926190387467323,0.9429917703378692,0.906097052671888,1.0
0.1375208544024439,1.2992542570100483,5.117836648245783,2.4209600750290403,0.9377886409317918,0.9606163817384656,0.9819509931050112,0.934393213484443,1.0
0.1461079605609601,1.2973210396178754,5.126337851277735,2.416333517710334,0.9387616707344522,0.9609032950993744,0.9823465414903313,0.9331047739780722,1.0
0.14817520566278794,1.2283029261980862,5.089146691201559,2.2960113948959653,0.928760665929264,0.9524094570992538,0.9614025151960512,0.96677154697994,1.0
0.27753137428356245,1.1325502329365764,5.133442631169367,2.2716872708435774,0.9092523430197204,0.9364237265522865,0.9335435886560893,0.9588386811076084,1.0
0.25801350424344366,1.0135198671182044,5.0059153226027995,2.2631561268473335,0.9704174787396038,1.0066083531916798,1.0244926958108471,0.917175624967041,1.0
0.25606098809598626,1.0136490878124365,5.010254765627374,2.2643277775356907,0.9737120557794834,1.0093753280687139,1.0272885201135127,0.9191603498790597,1.0
0.29118672027272613,0.9864942963889601,5.036620833912993,2.3753902071716193,0.9844956202571643,0.9965075205833683,1.0160446301830068,0.9559581158260433,1.0
0.2911992556478089,0.9864342662080097,5.036753214693454,2.3753887068339963,0.9846086294755878,0.9965919245675917,1.0159421555651924,0.9556973761290113,1.0
0.2204105877916866,0.8910743363610458,5.178640586713423,2.5940065850916825,0.999727363181942,1.022729844505936,1.0244270911360815,0.992578509421221,1.0
0.19144697895608745,0.8336771319585081,5.15645220095078,2.6285502191094965,0.9735246422408423,0.9962083098325627,1.0168245149720456,0.9726795588444922,1.0
0.19968915824407305,0.6959166764340278,5.170395014349341,2.615559645295618,1.0343725608134249,1.0752626513608112,1.0851774663403329,1.0209247951517046,1.0
0.30524715016767034,0.6655061711339436,5.19876143561185,2.6345247930698714,1.057369634826812,1.0749024974570327,1.0699340872974092,1.080606610952305,1.0
0.30416349125628755,0.6660708443006731,5.199781947084506,2.6339510292995767,1.0586089867597732,1.075486334857596,1.070220711231469,1.0821783940764493,1.0
0.2387300283989579,0.676810385091309,5.143853230848824,2.9163990548122958,1.0566923454147186,1.0651576874657815,1.0544940628901,1.0938184136888407,1.0
0.24113774411850378,0.6761880583578579,5.146785996463005,2.920412792231846,1.0553495545832132,1.0647203185554521,1.0543229117429782,1.0929001390247108,1.0
0.32313562192967704,0.7294693342451749,5.190391862030384,2.7847530833554646,1.0538927217291596,1.0727117092747722,1.066282177324708,1.0886632612077471,1.0
0.33165813967618063,0.720861670889922,5.191217317361921,2.816854719805929,1.0455781976773517,1.06662442778093,1.0596639502772527,1.0884056105475481,1.0
0.3578618327911193,0.7740378381422127,5.065417419676079,2.7757490502938618,1.083513363165516,1.0869526560446876,1.0993056880940462,1.0821964855556547,1.0
0.3584907071529075,0.7762532888815744,5.065856377500203,2.7753466597121506,1.0836300386757018,1.0870436721471284,1.0991029664722654,1.0840160794420268,1.0
0.29239239270440914,0.8033438942025936,5.103197600970317,2.723327336263732,1.0513202700609565,1.079746059223079,1.0927823203044464,0.9904147037501566,1.0
0.37815599334123234,0.7636665132042226,5.096403507421867,2.4638009512500623,1.0751925181502153,1.0818250336043909,1.080879163254112,1.0686013496909172,1.0
0.34191627131825114,0.8250802093785108,5.0916555148494,2.4305490411657114,1.0786071287125745,1.08568880330413,1.0899880092332623,1.0700858003471116,1.0
0.35152891390662794,0.8354015071809455,5.097492935231339,2.4397567010402863,1.0688895417366637,1.0799108864283038,1.094249427783354,1.0679969529072255,1.0
0.3844490722472977,0.7757162962784092,5.073715460332201,2.527096643685178,1.0423533152054427,1.0564918770097635,1.0670130206322077,1.0781844396341282,1.0
0.30094049042731197,0.784647840484766,5.112414431626512,2.5833685301483427,1.0367498612560635,1.0603227009294294,1.0606716683813013,1.040635823961296,1.0
0.10413045568364836,0.6388786169858125,5.027803082775899,2.5858038997503963,1.0563746960281974,1.0839059643744595,1.0930496201558384,1.0181071089329852,1.0
0.07955886396711907,0.6410315970490478,5.048879779394351,2.59332058761117,1.0673868480258106,1.0803386361981846,1.0910819706027461,1.0343356726316446,1.0
0.06568352275482543,0.6816844258683668,5.087771362649051,2.7038398289141234,1.0141835272009985,1.0375629378480926,1.0487470610113052,0.9625306786010261,1.0
0.059395335399067516,0.6646748511698938,5.085587052530032,2.723156209687345,0.9982279971700457,1.0173988671877814,1.0381949592712851,0.9877405710800168,1.0
0.0663567696561724,0.6237506948113579,4.997383656558268,2.71375992500825,0.9694665254460324,0.9880550246675834,1.0096257936308535,0.9554454251451024,1.0
0.07965031189493123,0.6314019539860848,4.96424507025571,2.806240711608998,0.9743535588433343,1.005323862075886,1.020922058936476,0.9497407278713322,1.0
